track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
ASAP,T.I.,0,Urban Legend,2004,Dirty South Rap Classics by DJ HOTSAUCE,rap,southern hip hop,0.806,0.587,9,-5.809,1,0.28,0.175,0.0,0.263,0.575,158.032,285027
Scotty,D4L,40,Down For Life,2005,Dirty South Rap Classics by DJ HOTSAUCE,rap,southern hip hop,0.622,0.318,0,-7.707,1,0.434,0.00978,0.0,0.273,0.524,90.985,252693
9 Little Millimeta Boys,8Ball & MJG,37,Comin Out Hard,2015,90's Southern Hip Hop,rap,southern hip hop,0.886,0.471,11,-11.278,0,0.497,0.000346,0.0159,0.353,0.591,156.062,317827
Mr. Big,8Ball & MJG,40,Comin Out Hard,2015,90's Southern Hip Hop,rap,southern hip hop,0.856,0.5,1,-10.697,1,0.285,0.00458,0.00192,0.0915,0.389,155.863,353853
Armed Robbery,8Ball & MJG,33,Comin Out Hard,2015,90's Southern Hip Hop,rap,southern hip hop,0.783,0.438,7,-12.123,1,0.173,0.00318,0.000235,0.0508,0.781,89.921,282067
Break 'em Off,8Ball & MJG,25,On Top Of The World,1995,90's Southern Hip Hop,rap,southern hip hop,0.829,0.613,11,-6.831,1,0.0697,0.0637,6.1e-06,0.127,0.115,95.047,277067
Hand Of The Devil,8Ball & MJG,26,On Top Of The World,1995,90's Southern Hip Hop,rap,southern hip hop,0.783,0.828,5,-6.825,1,0.128,0.0309,0.0,0.089,0.754,155.965,298173
Throw Your Hands Up,8Ball,28,In Our Lifetime,1999,90's Southern Hip Hop,rap,southern hip hop,0.946,0.67,7,-7.46,1,0.243,0.0258,7.33e-06,0.0582,0.238,98.575,325160
Just Like Candy,MJG,38,We Are The South (greatest Hits),2008,90's Southern Hip Hop,rap,southern hip hop,0.737,0.737,7,-5.34,1,0.057,0.00131,0.0,0.145,0.389,95.027,259493
Stop Lying,Mr. Mike,28,Wicked Wayz,1996,90's Southern Hip Hop,rap,southern hip hop,0.695,0.583,5,-9.459,1,0.253,0.0252,0.0,0.122,0.292,83.916,272067
Total Shock,Mr. Mike,17,Wicked Wayz,1996,90's Southern Hip Hop,rap,southern hip hop,0.545,0.759,7,-9.721,1,0.36,0.00617,0.0,0.313,0.413,85.409,225360
New Day,South Circle,28,Anotha Day Anotha Balla,1995,90's Southern Hip Hop,rap,southern hip hop,0.706,0.732,2,-5.378,1,0.279,0.0523,0.0,0.246,0.625,85.002,270560
Pwa,5th Ward Boyz,16,Greatest Hits,2013,90's Southern Hip Hop,rap,southern hip hop,0.815,0.552,4,-3.881,0,0.301,0.0723,0.0,0.324,0.554,77.972,348027
Concrete Hell,5th Ward Boyz,18,Rated G,1995,90's Southern Hip Hop,rap,southern hip hop,0.49,0.597,11,-8.185,0,0.361,0.0468,0.0,0.321,0.391,77.662,358307
Bank Robbery,Facemob,4,Gangstas and Hustlaz,2013,90's Southern Hip Hop,rap,southern hip hop,0.478,0.725,11,-3.739,0,0.263,0.000384,0.0,0.123,0.175,81.634,321267
Realist Rhymin' - Feat. Lil’ Flip,E.S.G.,18,Shinin N Grindin,1999,90's Southern Hip Hop,rap,southern hip hop,0.774,0.766,4,-5.558,1,0.334,0.034,0.0,0.0736,0.654,170.018,301240
Diary Of A Madman,Scarface,21,Mr. Scarface Is Back,1991,90's Southern Hip Hop,rap,southern hip hop,0.793,0.676,4,-10.332,1,0.281,0.0865,9.59e-06,0.304,0.499,94.002,184027
The Wall,Scarface,22,The World Is Yours,1993,90's Southern Hip Hop,rap,southern hip hop,0.728,0.615,4,-8.888,0,0.283,0.0194,1.12e-06,0.0768,0.523,82.976,277707
I Seen a Man Die,Scarface,53,The Diary,1994,90's Southern Hip Hop,rap,southern hip hop,0.692,0.674,2,-5.523,1,0.292,0.0022,0.0,0.359,0.5,79.925,272680
Hand of the Dead Body,Scarface,40,The Diary,1994,90's Southern Hip Hop,rap,southern hip hop,0.757,0.737,7,-5.414,1,0.244,0.29,0.0,0.106,0.838,83.226,279013
Mary Jane,Scarface,30,The Untouchable,1997,90's Southern Hip Hop,rap,southern hip hop,0.402,0.488,9,-9.37,0,0.179,0.0146,5.73e-06,0.0429,0.37,79.821,281067
Smartz,Scarface,31,The Untouchable,1997,90's Southern Hip Hop,rap,southern hip hop,0.88,0.456,11,-10.904,0,0.335,0.0278,0.0,0.595,0.588,81.95,305400
In My Blood,Scarface,14,My Homies,1998,90's Southern Hip Hop,rap,southern hip hop,0.599,0.804,9,-10.233,1,0.432,0.069,0.0,0.0565,0.639,156.453,300852
Homies & Thuggs,Scarface,16,My Homies,1998,90's Southern Hip Hop,rap,southern hip hop,0.653,0.525,2,-11.886,1,0.232,0.00934,0.0,0.074,0.475,82.992,334533
Damn It Feels Good to Be a Gangsta,Geto Boys,60,Uncut Dope,1992,90's Southern Hip Hop,rap,southern hip hop,0.785,0.793,1,-7.915,1,0.163,0.22,0.718,0.124,0.655,88.902,310600
The World Is a Ghetto,Geto Boys,36,The Resurrection,1996,90's Southern Hip Hop,rap,southern hip hop,0.795,0.522,5,-7.806,0,0.174,0.111,0.0,0.359,0.634,84.021,264093
It Ain't,Geto Boys,28,Til Death Do Us Part,1993,90's Southern Hip Hop,rap,southern hip hop,0.814,0.648,10,-9.489,0,0.469,0.113,4.96e-06,0.766,0.729,80.788,279307
No Nuts No Glory,Geto Boys,26,Til Death Do Us Part,1993,90's Southern Hip Hop,rap,southern hip hop,0.753,0.663,6,-9.969,0,0.327,0.0407,0.0,0.0541,0.853,165.549,224333
Six Feet Deep,Geto Boys,37,Til Death Do Us Part,1993,90's Southern Hip Hop,rap,southern hip hop,0.811,0.502,10,-12.377,0,0.239,0.0778,0.00952,0.374,0.759,137.81,324333
Bring It On,Geto Boys,31,Til Death Do Us Part,1993,90's Southern Hip Hop,rap,southern hip hop,0.855,0.698,2,-9.0,1,0.331,0.175,0.0,0.651,0.533,92.888,496133
Do Yo Time,Geto Boys,13,"Da Good, Da Bad & Da Ugly",1998,90's Southern Hip Hop,rap,southern hip hop,0.781,0.57,2,-9.92,1,0.37,0.0255,0.0,0.11,0.179,90.817,262800
Free,Geto Boys,23,"Da Good, Da Bad & Da Ugly",1998,90's Southern Hip Hop,rap,southern hip hop,0.733,0.576,8,-8.706,0,0.081,0.159,1.24e-06,0.0955,0.68,81.874,266293
They B's,Geto Boys,11,"Da Good, Da Bad & Da Ugly",1998,90's Southern Hip Hop,rap,southern hip hop,0.841,0.665,0,-10.596,1,0.158,0.0189,4.73e-05,0.313,0.595,90.056,233400
Gansta (Put Me Down),Geto Boys,22,"Da Good, Da Bad & Da Ugly",1998,90's Southern Hip Hop,rap,southern hip hop,0.745,0.711,7,-8.452,1,0.0875,0.407,0.0,0.137,0.665,87.999,258307
Good Stuff,UGK,15,The Essential UGK,2014,90's Southern Hip Hop,rap,southern hip hop,0.931,0.534,6,-7.058,0,0.322,0.0411,0.0,0.162,0.517,97.979,228640
F**k Faces,Scarface,32,My Homies,1998,90's Southern Hip Hop,rap,southern hip hop,0.721,0.549,5,-10.98,1,0.186,0.138,2.3e-06,0.121,0.497,170.127,377573
Do What You Want,Scarface,30,My Homies,1998,90's Southern Hip Hop,rap,southern hip hop,0.725,0.311,10,-14.721,0,0.365,0.247,9.1e-05,0.114,0.463,78.962,267573
Boo Boo'n,Scarface,17,My Homies,1998,90's Southern Hip Hop,rap,southern hip hop,0.667,0.539,8,-12.042,0,0.227,0.139,4.15e-06,0.0506,0.413,78.123,275933
Black Ice (Sky High) (feat. OutKast),Goodie Mob,43,Still Standing,1998,90's Southern Hip Hop,rap,southern hip hop,0.927,0.679,11,-5.411,0,0.363,0.0471,0.0,0.0479,0.371,101.181,205107
Soul Food,Goodie Mob,37,Soul Food,1995,90's Southern Hip Hop,rap,southern hip hop,0.927,0.495,4,-8.778,0,0.304,0.0689,8.62e-05,0.0826,0.618,96.372,236467
Don’t Mess Wit Texas,Lil Keke,8,The Commission,1998,90's Southern Hip Hop,rap,southern hip hop,0.825,0.742,7,-6.944,1,0.146,0.0123,0.0,0.0737,0.675,92.041,243373
"Pimps, Players & Hustlas",Lil Keke,10,The Commission,1998,90's Southern Hip Hop,rap,southern hip hop,0.734,0.559,5,-9.882,1,0.307,0.0862,1.98e-05,0.207,0.912,176.08,269600
25 Lighters,DJ DMD,28,"Forty Four: 3rd Coast Classics, Vol. 1",2004,90's Southern Hip Hop,rap,southern hip hop,0.808,0.728,1,-4.658,0,0.21,0.00307,0.0,0.413,0.672,167.889,287467
How Ya Do Dat,Young Bleed,49,"All I Have In The World, Are...My Balls And My Word",1998,90's Southern Hip Hop,rap,southern hip hop,0.788,0.451,1,-9.313,1,0.318,0.118,0.0,0.134,0.302,89.97,271067
Burbons And Lacs,Master P,54,Ghetto D,1997,90's Southern Hip Hop,rap,southern hip hop,0.926,0.453,7,-5.921,1,0.109,0.000862,5.95e-05,0.124,0.393,138.004,249933
Mr. Ice Cream Man,Master P,42,Ice Cream Man,1996,90's Southern Hip Hop,rap,southern hip hop,0.806,0.666,0,-5.755,1,0.117,0.026,0.0,0.72,0.571,131.939,307933
Bang Screw,Lil C,0,Purple Drank,2012,90's Southern Hip Hop,rap,southern hip hop,0.531,0.657,11,-7.388,1,0.454,0.109,1.87e-05,0.328,0.464,138.513,379437
Maan!!,Big Moe featuring E.S.G. & Big Pokey,0,City Of Syrup,2000,90's Southern Hip Hop,rap,southern hip hop,0.891,0.744,1,-8.563,1,0.402,0.0326,0.0,0.151,0.483,91.068,244440
Life Story (feat. Al-D & Bam),Z-Ro,0,Look What You Did To Me,1998,90's Southern Hip Hop,rap,southern hip hop,0.716,0.811,9,-7.909,0,0.141,0.355,0.0,0.168,0.564,88.992,241680
Who Dat Talking Down,Big Pokey,28,Hardest Pit in the Litter,1999,90's Southern Hip Hop,rap,southern hip hop,0.652,0.554,0,-5.782,1,0.433,0.126,0.0,0.409,0.58,170.117,230240
Hardest Pit,Big Pokey,22,Hardest Pit in the Litter,1999,90's Southern Hip Hop,rap,southern hip hop,0.599,0.738,0,-7.217,0,0.341,0.284,0.0,0.492,0.753,168.222,242107
Da Summa,Three 6 Mafia,0,Mystic Stylez,1995,90's Southern Hip Hop,rap,southern hip hop,0.842,0.64,8,-8.258,0,0.245,0.332,0.00039,0.0927,0.62,140.338,283573
"My Neck, My Back (Lick It)",Khia,61,Thug Misses (Digitally Remastered),2015,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.859,0.625,9,-4.234,0,0.13,0.0296,0.0,0.0537,0.71,102.072,222560
Mo Fire,Lil Wayne,46,Tha Carter II,2005,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.831,0.663,11,-6.36,0,0.336,0.0791,0.0,0.18,0.642,145.941,203733
Ghetto Life,Master P,21,MP Da Last Don,1998,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.774,0.64,3,-5.336,0,0.347,0.046,0.0,0.191,0.543,139.988,294533
Tha Crossroads,Bone Thugs-N-Harmony,67,E. 1999 Eternal,1995,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.679,0.509,4,-7.31,1,0.0617,0.0856,0.0,0.438,0.534,144.29,223547
I Wanna Love You,Akon,66,Konvicted,2006,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067
I'm A G,Rick Ross,33,Port Of Miami,2006,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.502,0.685,10,-6.835,0,0.346,0.0798,0.0,0.0728,0.313,103.239,255400
Decatur Psalm,OutKast,40,ATLiens,1996,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.742,0.627,4,-8.921,0,0.326,0.316,0.0,0.168,0.586,81.04,238360
Constantly 'N Danger,C-Murder,22,Life Or Death,1998,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.563,0.523,10,-7.064,0,0.338,0.0931,2.52e-05,0.0505,0.436,179.512,193733
Kisha,Lil Wayne,26,Tha Block Is Hot,1999,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.505,0.879,5,-6.352,1,0.264,0.479,0.0,0.199,0.68,170.241,257627
Number One Spot,Ludacris,48,The Red Light District,2004,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.542,0.946,6,-4.279,1,0.378,0.0346,0.0,0.323,0.509,146.7,274467
"Contract (feat. 8 Ball, MJG)",8Ball,30,Crunk Juice,2004,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.84,0.789,6,-3.909,0,0.377,0.0983,0.0,0.144,0.793,84.06,353440
Oh No,Lil Wayne,41,Tha Carter II,2005,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.725,0.6,1,-7.852,0,0.423,0.0107,0.0,0.35,0.454,106.223,191533
Take a Bump,Three 6 Mafia,27,When The Smoke Clears,2000,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.835,0.894,4,-4.463,0,0.226,0.206,0.0,0.122,0.688,84.003,145067
Hot In Herre,Nelly,71,Nellyville,2002,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,228240
Look What I Got,T.I.,34,Trap Muzik,2003,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.511,0.735,10,-5.219,0,0.146,0.00356,0.0,0.138,0.211,77.188,185613
I Just Wanna Die,Geto Boys,21,The Resurrection,1996,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.386,0.764,4,-7.573,0,0.221,0.000249,0.0,0.633,0.277,84.91,240333
Gangsta B,Master P,21,MP Da Last Don,1998,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.885,0.47,1,-7.326,0,0.457,0.159,1.25e-06,0.0803,0.621,79.928,230333
Screwed Up,Ludacris,34,Chicken - N - Beer,2003,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.774,0.732,4,-5.131,1,0.284,0.361,0.0,0.522,0.807,131.979,292893
Eternity,Master P,28,MP Da Last Don,1998,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.838,0.828,10,-4.172,0,0.267,0.0381,0.0,0.0642,0.721,88.012,251507
Southern Fried Intro,Ludacris,32,Chicken - N - Beer,2003,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.605,0.885,10,-4.827,0,0.17,0.259,0.0,0.192,0.753,145.915,235533
One Night Stand,Lil Jon & The East Side Boyz,39,Crunk Juice,2004,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.482,0.531,3,-7.208,0,0.384,0.223,0.0,0.102,0.458,204.483,273307
Greed Hate Envy,Nelly,38,Country Grammar,2000,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.922,0.859,11,-6.398,1,0.214,0.0623,0.0,0.302,0.917,93.874,255187
Guerrilla,Juvenile,21,Tha G-Code,1999,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.719,0.834,7,-5.977,1,0.281,0.223,0.0,0.559,0.579,161.714,311707
Somebody Like Me,Silkk The Shocker,25,Made Man,1999,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.798,0.594,11,-6.784,0,0.123,0.535,3.24e-06,0.131,0.895,138.011,252000
West Savannah,OutKast,44,Aquemini,1998,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.8,0.558,0,-6.565,1,0.432,0.0314,0.0,0.586,0.47,85.047,246280
"No Shorts, No Losses",Bone Thugs-N-Harmony,38,E. 1999 Eternal,1995,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.878,0.468,0,-10.647,1,0.239,0.0308,0.0,0.173,0.867,141.385,292147
Put Your Money,Ludacris,36,The Red Light District,2004,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.7,0.886,11,-4.95,0,0.324,0.0084,0.0,0.0904,0.53,167.863,253400
Picture Me,C-Murder,23,Life Or Death,1998,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.704,0.462,6,-7.93,0,0.201,0.00033,0.00206,0.0654,0.529,79.118,235267
It Ain't My Fault,Silkk The Shocker,40,Charge It 2 Da Game,1998,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.721,0.508,9,-10.564,1,0.363,0.0987,0.0,0.331,0.557,176.018,198995
Fuck Tha World,Lil Wayne,34,Tha Block Is Hot,1999,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.561,0.763,8,-6.328,0,0.322,0.0846,0.0,0.0622,0.78,82.158,286200
She Said,Ludacris,33,Word Of Mouf,2001,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.828,0.649,6,-6.791,0,0.295,0.0462,7.63e-06,0.0671,0.939,147.947,273440
Armageddon,Ying Yang Twins,18,Me & My Brother,2003,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.744,0.628,1,-6.545,1,0.101,0.0388,0.0,0.272,0.697,137.974,242773
Stop Hatin,Master P,31,Ghetto D,1997,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.658,0.731,11,-7.275,0,0.269,0.00917,0.0,0.172,0.519,189.919,304080
Where the Moon Hides,GARZA,44,Where the Moon Hides,2019,Viral Southern Hip Hop,rap,southern hip hop,0.609,0.75,0,-7.109,0,0.0422,0.3,0.362,0.189,0.0983,105.019,214360
40 Bandz,Ducko McFli,45,40 Bandz,2019,Viral Southern Hip Hop,rap,southern hip hop,0.729,0.607,6,-8.324,0,0.043,0.0361,0.0,0.119,0.288,129.941,192160
I'm Winnin',Hunidrack6,37,Bag Fase,2019,Viral Southern Hip Hop,rap,southern hip hop,0.669,0.756,7,-5.949,1,0.291,0.00834,0.0,0.108,0.228,95.882,151954
Blue,Dolo Tonight,47,Blue,2019,Viral Southern Hip Hop,rap,southern hip hop,0.747,0.7,2,-7.359,1,0.287,0.465,1.84e-06,0.144,0.53,87.979,190909
50,Mudd Bughatti,28,50,2019,Viral Southern Hip Hop,rap,southern hip hop,0.742,0.781,6,-4.781,1,0.256,0.188,0.0,0.0878,0.537,150.114,154000
Glocks & Drums,Lil Mexico,45,Glocks & Drums,2019,Viral Southern Hip Hop,rap,southern hip hop,0.82,0.504,1,-8.533,1,0.273,0.274,0.0,0.257,0.779,76.538,175752
Cudos,Breadwinna Gdawg,38,Cudos,2019,Viral Southern Hip Hop,rap,southern hip hop,0.864,0.601,2,-7.4,1,0.553,0.18,0.0,0.051,0.538,124.07,148032
WORDS,Deanna Brooke,40,WORDS,2019,Viral Southern Hip Hop,rap,southern hip hop,0.701,0.419,0,-7.877,1,0.0477,0.503,0.0,0.0998,0.228,131.063,228352
Love Da Way,JonEcks,37,Hearing Colors Tasting Sounds,2019,Viral Southern Hip Hop,rap,southern hip hop,0.836,0.377,2,-4.731,0,0.289,0.0446,0.000536,0.311,0.67,94.838,141505
Once Again,Quality Control,51,Once Again,2019,Viral Southern Hip Hop,rap,southern hip hop,0.841,0.884,10,-4.029,1,0.252,0.201,0.0,0.311,0.783,103.998,170048
CHECK,Kennedy Stephens,49,CHECK,2019,Viral Southern Hip Hop,rap,southern hip hop,0.582,0.579,1,-7.791,1,0.0595,0.0128,0.343,0.175,0.499,140.045,178286
Year of the Update,Swim.,35,Year of the Update,2019,Viral Southern Hip Hop,rap,southern hip hop,0.738,0.539,9,-9.957,1,0.221,0.236,0.00758,0.114,0.367,174.982,139171
Winnie Tha Pxxh,Gxx,37,Winnie Tha Pxxh,2019,Viral Southern Hip Hop,rap,southern hip hop,0.666,0.711,9,-8.05,1,0.07,0.209,0.000656,0.105,0.573,140.041,171429
"Pink Toes (Offset, DaBaby feat. Gunna)",Quality Control,70,Quality Control: Control The Streets Volume 2,2019,Viral Southern Hip Hop,rap,southern hip hop,0.957,0.767,0,-5.116,1,0.115,0.0525,0.0,0.117,0.577,110.508,217220
Get Busy,Sean Paul,71,Dutty Rock,2002,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,211666
Milkshake,Kelis,55,The Hits,2008,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.887,0.774,1,-6.108,1,0.0434,0.00933,0.0213,0.159,0.826,113.0,182813
Lay Up,Future,0,Beast Mode,2016,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.532,0.604,7,-7.273,0,0.348,0.371,0.0,0.114,0.538,95.307,167160
Swine,Lady Gaga,1,ARTPOP,2013,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.712,0.861,0,-3.625,1,0.136,0.0062,3.42e-05,0.634,0.209,127.89,268600
One Minute Man (feat. Ludacris),Missy Elliott,56,Miss E... So Addictive,2001,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.622,0.669,9,-8.419,1,0.329,0.0266,2.97e-06,0.152,0.57,93.839,252987
World Boss - Twerk Remix,Twerkteam,31,Best of Twerk Music 2015 (Booty Shake Music),2015,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.867,0.86,5,-3.422,1,0.0961,0.13,0.103,0.357,0.331,100.023,223240
Diddy Pop,Spol,0,Self Titled,2014,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.943,0.931,11,-2.246,0,0.162,0.0088,0.402,0.057,0.504,100.01,189600
Birds,Migos,42,No Label II,2014,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.84,0.561,1,-8.259,1,0.205,0.0895,0.0,0.362,0.283,132.0,278608
Lotta Gang Shit (feat. Young Famous),600 Breezy,13,Sixobreezo,2015,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.6,0.634,10,-7.079,1,0.388,0.228,0.0,0.303,0.256,131.635,204148
Black Connection,Camp Lo,34,Uptown Saturday Night,1997,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.566,0.834,7,-6.839,1,0.3,0.0604,0.0,0.283,0.361,84.033,247133
Check,Young Thug,65,Barter 6,2015,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,230693
Round Hear,La Capone,0,Separate My Self,2014,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.427,0.686,4,-12.327,0,0.442,0.076,0.0,0.575,0.601,138.997,192052
"Shook Ones, Pt. II",Mobb Deep,73,The Infamous,1995,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507
Kobe,Chief Keef,46,Finally Rich (Deluxe),2012,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.853,0.769,1,-5.95,1,0.217,0.0502,0.0,0.304,0.694,136.045,211787
Hell on Earth (Front Lines),Mobb Deep,66,Hell On Earth (Explicit),1996,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.875,0.658,0,-3.641,1,0.359,0.275,0.0,0.122,0.661,92.039,274093
So Much Pain,S.A.S,1,Regal Rap EP,2014,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.551,0.883,1,-5.919,0,0.0913,0.118,0.0,0.109,0.2,79.991,241000
Gangster Trippin,Fatboy Slim,44,You've Come a Long Way Baby,1998,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.714,0.862,1,-8.623,1,0.0722,0.0362,0.00315,0.148,0.782,101.75,320053
Bad and Boujee (feat. Lil Uzi Vert),Migos,61,Bad and Boujee (feat. Lil Uzi Vert),2016,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.897,0.661,8,-6.2,0,0.27,0.0633,0.0,0.116,0.193,127.081,334467
Que Passa Amigo,Tropkillaz,38,Que Passa Amigo,2015,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.701,0.844,9,-7.366,1,0.0473,0.00917,0.19,0.113,0.0883,100.007,219025
Banaan - (Bigger Better Anthem),Jebroer,41,Banaan (Bigger Better Anthem),2015,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.768,0.922,9,-1.647,1,0.34,0.169,9.04e-06,0.0839,0.806,154.953,229350
Let Me Clear My Throat - Old School Reunion Remix '96,DJ Kool,2,Let Me Clear My Throat,1996,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.697,0.903,7,-7.151,1,0.272,0.168,0.0,0.38,0.561,102.733,290160
