track_name,track_artist,track_popularity,playlist_genre,track_album_release_year,track_album_release_month,metrics,value
All In My Feelings,OYABUN,51,rap,2019,6,danceability,0.651
Mental Fallout,Jorge Milliano,57,rap,2019,9,danceability,0.72
Smokey Hue,TyLuv.,44,rap,2019,10,danceability,0.649
Aisle Thots,Skipp Whitman,45,rap,2019,5,danceability,0.797
92 Baby,W3alth,44,rap,2019,7,danceability,0.615
Ueno,Nathan Kawanishi,44,rap,2019,7,danceability,0.729
"impossible weight (feat. yoh, rou and jessie shire)",four lore,43,rap,2019,5,danceability,0.692
Cloudy Day,the.lazyb,43,rap,2019,9,danceability,0.724
One More Hit,Weedthief,44,rap,2019,8,danceability,0.727
Money on Your Mind,Lucian,46,rap,2019,6,danceability,0.793
Meditation,Beat Dealer,44,rap,2019,7,danceability,0.597
Loungin' II,Epifania,52,rap,2019,8,danceability,0.802
Out All Night,Ray Ben Rue,43,rap,2019,9,danceability,0.768
Troublous,Zambonini,51,rap,2019,10,danceability,0.516
There It Is,Ol' Burger Beats,43,rap,2019,6,danceability,0.642
The Real Deal,Hydrogenii,43,rap,2019,6,danceability,0.673
Caffeine,Epifania,51,rap,2019,7,danceability,0.697
nights,damaa.beats,2,rap,2019,6,danceability,0.757
Japan Stuff,Beaumont,44,rap,2019,8,danceability,0.606
Doin' It,Deauxnuts,43,rap,2019,6,danceability,0.635
MidStation,the.lazyb,42,rap,2019,6,danceability,0.768
Echo Park,Dontcry,43,rap,2019,6,danceability,0.754
That's Just Me,Ameba,49,rap,2019,6,danceability,0.713
Deep Sleep,DLJ,2,rap,2019,6,danceability,0.733
Infrarot,Phil Dee,41,rap,2019,6,danceability,0.654
Bummer,[ocean jams],54,rap,2019,6,danceability,0.705
Koenji,Huey Daze,41,rap,2019,7,danceability,0.413
cold nights,itssvd,42,rap,2019,6,danceability,0.491
Pixelated Memories,Pandrezz,42,rap,2019,6,danceability,0.67
Saké,Chalky,42,rap,2019,6,danceability,0.36
No Lies,Psalm Trees,56,rap,2019,6,danceability,0.551
A Trip to Tokyo,Linearwave,41,rap,2019,6,danceability,0.736
Promises,evän,41,rap,2019,6,danceability,0.607
Hard'em,the.lazyb,41,rap,2019,5,danceability,0.711
what you doin',Masked Man,41,rap,2019,6,danceability,0.64
Marvy,Nokiaa,41,rap,2019,6,danceability,0.683
Delight,Dontcry,41,rap,2019,6,danceability,0.735
fortune cookie,B0nds,48,rap,2019,6,danceability,0.561
Is This It?,Red the Chef,40,rap,2019,5,danceability,0.824
Arrivals,Moo Latte,1,rap,2019,5,danceability,0.467
Long Ago,Wun Two,3,rap,2019,6,danceability,0.516
Nobody's Heart,Sergeant Jay,40,rap,2019,5,danceability,0.846
Have You Met James?,Casiio,40,rap,2019,6,danceability,0.593
Nebula,Soundspretty,40,rap,2019,6,danceability,0.688
Arms Of Mine,CPRCRN,1,rap,2019,6,danceability,0.782
Ladbroke Grove,AJ Tracey,77,rap,2019,2,danceability,0.903
Again,Jaden,3,rap,2019,7,danceability,0.62
Sounds Of The Skeng,Stormzy,66,rap,2019,9,danceability,0.491
Both,Headie One,69,rap,2019,8,danceability,0.751
What Do You Mean?,Skepta,66,rap,2019,5,danceability,0.738
Bang,G-Eazy,18,rap,2019,6,danceability,0.929
WCF,Hil Holla,41,rap,2019,6,danceability,0.545
Don't Rush (feat. Headie One),Young T & Bugsey,76,rap,2019,11,danceability,0.961
Greaze Mode,Skepta,60,rap,2019,5,danceability,0.781
Bezerk (feat. A$AP Ferg),Big Sean,74,rap,2019,8,danceability,0.684
Forever,Tory Lanez,72,rap,2019,7,danceability,0.805
Never Lie (feat. Moneybagg Yo),Wiz Khalifa,64,rap,2019,8,danceability,0.686
Buss Down (feat. ZieZie),Aitch,60,rap,2019,9,danceability,0.795
West Side,The Game,56,rap,2019,6,danceability,0.774
MAYDAY (feat. Sheck Wes & Young Thug),CHASE B,57,rap,2019,7,danceability,0.764
Floor Seats,A$AP Ferg,57,rap,2019,7,danceability,0.706
RUN,Kardinal Offishall,42,rap,2019,6,danceability,0.592
Stripper Bowl,Migos,60,rap,2019,6,danceability,0.953
Act a Fool,Rick Ross,55,rap,2019,6,danceability,0.611
DIZZY,KAS,55,rap,2019,7,danceability,0.697
On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky),Mustard,19,rap,2019,6,danceability,0.857
Undefeated (feat. Lil Keed),Future,61,rap,2019,7,danceability,0.855
BIG TYME,Rick Ross,57,rap,2019,7,danceability,0.601
10 Bands,Joyner Lucas,68,rap,2019,7,danceability,0.893
Yard,Toddla T,47,rap,2019,7,danceability,0.722
Wigs (feat. City Girls & ANTHA),A$AP Ferg,49,rap,2019,6,danceability,0.8
100 Shooters (feat. Meek Mill),Future,69,rap,2019,7,danceability,0.645
4AM,Ocean Wisdom,48,rap,2019,7,danceability,0.763
Pop Boy (feat. Aitch),Stormzy,72,rap,2019,12,danceability,0.798
"Givenchy Bag (feat. Future, Nafe Smallz & Chip)",Wiley,61,rap,2019,10,danceability,0.752
Cat Pack,AJ Tracey,58,rap,2019,10,danceability,0.91
Ban Drill,Krept & Konan,57,rap,2019,6,danceability,0.503
Daddy (feat. Rich The Kid),Blueface,35,rap,2019,6,danceability,0.864
NO HALO,BROCKHAMPTON,73,rap,2019,8,danceability,0.643
Backyard,Kota the Friend,47,rap,2019,5,danceability,0.863
Hair Down (feat. Kendrick Lamar),SiR,70,rap,2019,8,danceability,0.804
Georgia,Kevin Abstract,3,rap,2019,4,danceability,0.664
Crush,Duckwrth,60,rap,2019,8,danceability,0.873
IF YOU PRAY RIGHT,BROCKHAMPTON,54,rap,2019,8,danceability,0.468
Sorry Not Sorry,Like,43,rap,2019,6,danceability,0.566
Song 32,Noname,7,rap,2019,4,danceability,0.869
Bad Idea (feat. Chance the Rapper),YBN Cordae,21,rap,2019,6,danceability,0.75
BOY BYE,BROCKHAMPTON,72,rap,2019,8,danceability,0.869
BLUE,Zaia,3,rap,2019,3,danceability,0.833
shorty (pt.3),Deem Spencer,43,rap,2019,2,danceability,0.649
W.Y.G.D.T.N.S. (feat. ScHoolboy Q),The Alchemist,51,rap,2019,7,danceability,0.647
Silent Prayer,YL,38,rap,2019,5,danceability,0.479
SUGAR,BROCKHAMPTON,88,rap,2019,8,danceability,0.453
What a Life,MFnMelo,54,rap,2019,11,danceability,0.679
I Was Sad Last Night I'm OK Now,tobi lou,60,rap,2019,8,danceability,0.87
Berlin,Kota the Friend,56,rap,2019,12,danceability,0.569
Million Man March,Tuamie,38,rap,2019,5,danceability,0.408
Beige,TOBi,51,rap,2019,10,danceability,0.614
Away From,Caleborate,40,rap,2019,7,danceability,0.715
Routine,Medhane,42,rap,2019,9,danceability,0.663
I BEEN BORN AGAIN,BROCKHAMPTON,63,rap,2019,8,danceability,0.771
Run It Up,King Carter,35,rap,2019,7,danceability,0.434
Compound,Trellion,41,rap,2019,1,danceability,0.371
I Like That,The Last Skeptik,40,rap,2019,7,danceability,0.721
Angel,Loyle Carner,62,rap,2019,4,danceability,0.801
ANGST II,MESSIAH!,41,rap,2019,7,danceability,0.531
Flow Seats,MFnMelo,44,rap,2019,11,danceability,0.609
Trina,Smino,64,rap,2019,10,danceability,0.843
You Make Me Wanna (Kill),The Last Skeptik,42,rap,2019,6,danceability,0.764
Family and Loyalty,Gang Starr,62,rap,2019,9,danceability,0.72
18HUNNA (feat. Dave) - Four Tet Remix,Headie One,45,rap,2019,2,danceability,0.818
Willpower,MAVI,40,rap,2019,7,danceability,0.503
Hell Bound - Ad 01,Vince Staples,67,rap,2019,12,danceability,0.882
Easter Sunday,Zelooperz,4,rap,2019,5,danceability,0.38
Häagen Dazs,Ghetto Sage,59,rap,2019,10,danceability,0.56
Sheet Music - Episode 02,Vince Staples,59,rap,2019,10,danceability,0.858
Eggs,Wiki,45,rap,2019,9,danceability,0.527
Song 31,Noname,4,rap,2019,1,danceability,0.583
High Rises,CHIKA,43,rap,2019,6,danceability,0.389
Dancer,Cero Ismael,43,rap,2019,2,danceability,0.643
COLT,Samra,80,rap,2019,12,danceability,0.544
Vor der Tür,Gzuz,79,rap,2019,12,danceability,0.856
Nur zur Info,Ufo361,79,rap,2019,12,danceability,0.733
CASINO ROYAL,Kianush,77,rap,2019,12,danceability,0.754
KEIN SCHLAF,Nimo,80,rap,2019,12,danceability,0.606
Skifahren,The Cratez,51,rap,2019,11,danceability,0.719
Alien,RIN,80,rap,2019,12,danceability,0.835
PHANTOM,reezy,75,rap,2019,10,danceability,0.866
STAR,Nimo,74,rap,2019,12,danceability,0.797
Honda Civic,The Cratez,76,rap,2019,9,danceability,0.704
Swish,Summer Cem,74,rap,2019,11,danceability,0.761
Fratello,Ghetto Phénomène,70,rap,2019,11,danceability,0.868
Roller,Apache 207,81,rap,2019,8,danceability,0.928
Unnormal,RAF Camora,74,rap,2019,11,danceability,0.658
Mit Dir,Loredana,77,rap,2019,12,danceability,0.752
95 BPM,Samra,75,rap,2019,12,danceability,0.641
KARMA,Nimo,77,rap,2019,10,danceability,0.698
Der Bratan bleibt der gleiche,Capital Bra,79,rap,2019,11,danceability,0.612
Himmel grau,The Cratez,46,rap,2019,12,danceability,0.495
Puta Madre,RAF Camora,72,rap,2019,10,danceability,0.844
Jayjo,Undacava,69,rap,2019,7,danceability,0.735
Schmeckt (feat. LX),Hemso,68,rap,2019,12,danceability,0.667
Désolé,Fero47,71,rap,2019,11,danceability,0.735
Seele,Azet,74,rap,2019,11,danceability,0.933
MONEYHONEYDRIP,Jamule,72,rap,2019,9,danceability,0.768
Doch in der Nacht,Apache 207,79,rap,2019,10,danceability,0.901
Puls steigt,Capo,73,rap,2019,12,danceability,0.702
1000 Hits,Jamule,73,rap,2019,10,danceability,0.899
Alessandra Ambrosio,Miami Yacine,71,rap,2019,12,danceability,0.903
Hauseingang,Pashanim,73,rap,2019,12,danceability,0.549
Tiffany,Shindy,74,rap,2019,12,danceability,0.796
Weste Weiß,EREN CAN,67,rap,2019,12,danceability,0.752
Luft,Lucio101,61,rap,2019,12,danceability,0.58
Dhakka,Sidhu Moose Wala,65,rap,2019,12,danceability,0.734
8 Parche,Baani Sandhu,67,rap,2019,9,danceability,0.652
Same Beef,Bohemia,64,rap,2019,9,danceability,0.779
Pyar Bolda,Jassa Dhillon,60,rap,2019,10,danceability,0.746
Aukaat,Jassie Gill,59,rap,2019,10,danceability,0.572
Red Light,Deep Jandu,43,rap,2019,8,danceability,0.603
B-Town (feat. Sunny Malton),Sidhu Moose Wala,59,rap,2019,10,danceability,0.752
Millionaire,A Kay,51,rap,2019,12,danceability,0.704
Don't Look,Karan Aujla,0,rap,2019,2,danceability,0.569
Time Chakda,Kambi,52,rap,2019,12,danceability,0.701
The King,Amrit Maan,50,rap,2019,9,danceability,0.798
Nagni,Jasmine Sandlas,56,rap,2019,12,danceability,0.761
Khatarnaak,Gippy Grewal,52,rap,2019,12,danceability,0.816
Khaas Bande,Gagan Kokri,52,rap,2019,11,danceability,0.808
Decision,Jorge Gill,29,rap,2019,12,danceability,0.768
2am,Karan Aujla,58,rap,2019,9,danceability,0.602
Hint,Karan Aujla,61,rap,2019,11,danceability,0.665
Forget About It,Sidhu Moose Wala,54,rap,2019,10,danceability,0.8
Gedi,Kulbir Jhinjer,50,rap,2019,11,danceability,0.727
Pagol,Deep Jandu,58,rap,2019,7,danceability,0.724
Boss,Jass Manak,31,rap,2019,1,danceability,0.706
Ink,Karan Aujla,52,rap,2019,10,danceability,0.703
BootCut,Prem Dhillon,51,rap,2019,9,danceability,0.688
Rim Car De,Mani Sandhu,26,rap,2019,12,danceability,0.795
Lootera,R. Nait,50,rap,2019,9,danceability,0.904
Bombay to Punjab,Deep Jandu,60,rap,2019,12,danceability,0.581
Hisaab,Karan Aujlaa,5,rap,2019,7,danceability,0.566
Defaulter,R. Nait,55,rap,2019,2,danceability,0.761
Waake,Gurnam Bhullar,47,rap,2019,4,danceability,0.647
Outlaw,Sidhu Moose Wala,52,rap,2019,1,danceability,0.727
Supply,Gurjas Sidhu,44,rap,2019,5,danceability,0.801
Hommies,Ninja,45,rap,2019,3,danceability,0.766
Mafia Style,Sidhu Moose Wala,49,rap,2019,4,danceability,0.614
Affair,Baani Sandhu,52,rap,2019,3,danceability,0.744
East Side Flow,Sidhu Moose Wala,56,rap,2019,3,danceability,0.767
Facts,Karan Aujla,39,rap,2019,4,danceability,0.87
Poison,Sidhu Moose Wala,49,rap,2019,6,danceability,0.678
"Aczino: Bzrp Freestyle Sessions, Vol. 8",Bizarrap,69,rap,2019,12,danceability,0.611
Burbujas de Cristal,Cartel De Santa,72,rap,2019,12,danceability,0.783
La Paleta (feat. C-Kan),MC Davo,60,rap,2019,12,danceability,0.669
Lo Nuestro Se Murió,Gera MX,63,rap,2019,11,danceability,0.796
"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,77,rap,2019,9,danceability,0.813
Cúcara Mácara,DAAZ,47,rap,2019,12,danceability,0.873
Ven Ven,Toser One,46,rap,2019,12,danceability,0.824
No Llegare (Remix del Remix),Neto Peña,47,rap,2019,12,danceability,0.848
La Magia,Sabino,57,rap,2019,5,danceability,0.739
Bien Puesto,Gera MX,56,rap,2019,12,danceability,0.896
Mujer,MC Davo,60,rap,2019,11,danceability,0.799
Infiel,Santa Fe Klan,61,rap,2019,10,danceability,0.772
La Vida Me Hizo Cabron,C-Kan,49,rap,2019,12,danceability,0.788
Si Preguntan por Mí,Rich Vagos,63,rap,2019,8,danceability,0.823
Ganga,Lefty Sm,43,rap,2019,12,danceability,0.935
Huracán,Gera MX,60,rap,2019,12,danceability,0.774
La Última Cena,Charles Ans,51,rap,2019,10,danceability,0.721
Santa Maria,C-Kan,48,rap,2019,10,danceability,0.656
Todo Está Bien,Wk,43,rap,2019,9,danceability,0.909
Chapala Style,Zimple,40,rap,2019,12,danceability,0.796
Carne,Santa RM,49,rap,2019,12,danceability,0.842
Tengo Un Problema,MC Davo,60,rap,2019,6,danceability,0.866
La Marcha De Los Tristes,Lng Sht,58,rap,2019,12,danceability,0.749
Hagamos las Paces,Neto Peña,45,rap,2019,11,danceability,0.768
De Donde Vengo,West Gold,47,rap,2019,11,danceability,0.857
Calavera,Chato 473,45,rap,2019,9,danceability,0.73
No Te Quiero Perder,Sabino,53,rap,2019,10,danceability,0.622
Fekka,Zoop One,37,rap,2019,12,danceability,0.86
Fee Fi Fo - Remix,Santa RM,31,rap,2019,11,danceability,0.818
Flight 0001,Flyboiz,50,rap,2019,9,danceability,0.696
Problemas Usuales,Proof,43,rap,2019,12,danceability,0.544
Espejo,Bipo Montana,44,rap,2019,9,danceability,0.86
Dame un Poco Más,Wk,37,rap,2019,11,danceability,0.823
Canela,Nanpa Básico,71,rap,2019,3,danceability,0.867
Botas y Texana,La Plebada,53,rap,2019,9,danceability,0.838
El Chivo (feat. T3r Elemento),Berner,65,rap,2019,5,danceability,0.53
Verano del 2006,Charles Ans,52,rap,2019,8,danceability,0.698
No Quiero Dejar Esto,Yoss Bones,44,rap,2019,5,danceability,0.619
Solo Fluyo,Neto Reyno,41,rap,2019,5,danceability,0.726
Su Cotorreo,Derian,45,rap,2019,5,danceability,0.734
Caja De Madera,Lng Sht,49,rap,2019,10,danceability,0.682
Weekend,West Gold,45,rap,2019,10,danceability,0.745
Semillas,La Banda Baston,45,rap,2019,6,danceability,0.683
Por Tu Calle y en la Radio,Danny Brasco,37,rap,2019,8,danceability,0.615
Generé,Bipo Montana,46,rap,2019,8,danceability,0.743
"Tú, Mi Amiga y Yo También",Ali Masare,39,rap,2019,11,danceability,0.808
No Me Venga a Decír,Neztor mvl,38,rap,2019,11,danceability,0.799
Loqueando,Coko Yamasaki,37,rap,2019,11,danceability,0.837
Me Recuerdas,Yoss Bones,45,rap,2019,9,danceability,0.685
Malandro,TREN LOKOTE,47,rap,2019,7,danceability,0.674
One Millon,Geassassin,37,rap,2019,6,danceability,0.766
Pinteros,El Pinche Mara,39,rap,2019,7,danceability,0.757
Huesos Secos,Fermin IV,36,rap,2019,11,danceability,0.673
Mujer Fría,Chato 473,36,rap,2019,10,danceability,0.897
Rap & Roll,Teeam Revolver,37,rap,2019,6,danceability,0.768
Suena,Akwid,45,rap,2019,5,danceability,0.673
"A Ver, a Ver",Remik Gonzalez,40,rap,2019,6,danceability,0.817
Malditos,TREN LOKOTE,42,rap,2019,8,danceability,0.854
Mira Quien Llegó,Danntik,36,rap,2019,8,danceability,0.684
Soy Como Soy,Smoky,35,rap,2019,8,danceability,0.351
Westside,Young Joshua,39,rap,2019,8,danceability,0.734
Rey Ticuz,Don Kalavera,33,rap,2019,8,danceability,0.683
Mvp,Letra J,35,rap,2019,6,danceability,0.722
Volare,Alexis Chaires,39,rap,2019,6,danceability,0.854
Make It Better (feat. Smokey Robinson),Anderson .Paak,70,rap,2019,4,danceability,0.676
The Lost Angels Anthem,Blu,34,rap,2019,3,danceability,0.61
Numb Numb Juice,ScHoolboy Q,72,rap,2019,4,danceability,0.885
Holiday,Rockie Fresh,48,rap,2019,12,danceability,0.769
Need Somebody To Talk To,Sexton,42,rap,2019,12,danceability,0.436
Barbie Doll,THE TRASH MERMAIDS,41,rap,2019,11,danceability,0.496
Where the Moon Hides,GARZA,44,rap,2019,11,danceability,0.609
40 Bandz,Ducko McFli,45,rap,2019,12,danceability,0.729
Sweet Sweet,Taliwhoah,49,rap,2019,11,danceability,0.706
I'm Winnin',Hunidrack6,37,rap,2019,3,danceability,0.669
Blue,Dolo Tonight,47,rap,2019,9,danceability,0.747
50,Mudd Bughatti,28,rap,2019,9,danceability,0.742
Glocks & Drums,Lil Mexico,45,rap,2019,12,danceability,0.82
Cudos,Breadwinna Gdawg,38,rap,2019,12,danceability,0.864
Waiting On A Better Day,Sexton,37,rap,2019,12,danceability,0.749
WORDS,Deanna Brooke,40,rap,2019,7,danceability,0.701
TALK,Ella Collier,38,rap,2019,11,danceability,0.773
Love Da Way,JonEcks,37,rap,2019,1,danceability,0.836
Pose (feat. Lil Uzi Vert),Yo Gotti,68,rap,2019,8,danceability,0.944
Pookie (feat. Lil Pump) - Remix,Aya Nakamura,66,rap,2019,8,danceability,0.889
Behind Me,Lil Bike,35,rap,2019,11,danceability,0.874
Baguettes (feat. Gunna),Smokepurpp,53,rap,2019,5,danceability,0.861
Once Again,Quality Control,51,rap,2019,8,danceability,0.841
CHECK,Kennedy Stephens,49,rap,2019,9,danceability,0.582
Year of the Update,Swim.,35,rap,2019,11,danceability,0.738
Yung World,YunginReckless,36,rap,2019,11,danceability,0.694
Winnie Tha Pxxh,Gxx,37,rap,2019,8,danceability,0.666
Pink Lemonade,Dolo Tonight,41,rap,2019,9,danceability,0.865
"Pink Toes (Offset, DaBaby feat. Gunna)",Quality Control,70,rap,2019,8,danceability,0.957
I Bleed Stars,All Fires,38,rap,2019,4,danceability,0.389
Too High,Dolo Tonight,33,rap,2019,9,danceability,0.688
The Fear,The Score,67,rap,2019,2,danceability,0.498
Nasty,DJ Drama,62,rap,2019,9,danceability,0.787
We Ball,Ace Hood,66,rap,2019,2,danceability,0.761
CheezNDope (feat. Young Dolph & Key Glock),Project Pat,51,rap,2019,7,danceability,0.842
All Work,Curren$y,56,rap,2019,12,danceability,0.688
Addiction (feat. Lil Wayne & Saweetie),Big K.R.I.T.,58,rap,2019,7,danceability,0.607
Water on Water on Water,Young Dolph,67,rap,2019,7,danceability,0.919
Big Boy Diamonds (feat. Kodak Black & London on Da Track),Gucci Mane,75,rap,2019,10,danceability,0.883
Chase The Money,E-40,63,rap,2019,7,danceability,0.893
Big Shot (feat. Mustard),O.T. Genasis,65,rap,2019,10,danceability,0.873
Uptown (feat. Bun B & Lil Wayne),Drake,62,rap,2019,2,danceability,0.416
Mister (feat. 21 Savage),Young Nudy,52,rap,2019,4,danceability,0.767
Same Asshole,Jelly Roll,58,rap,2019,4,danceability,0.702
No Worries,Jelly Roll,35,rap,2019,4,danceability,0.724
Double Crown,Jelly Roll,42,rap,2019,4,danceability,0.726
Let's Get Lost,Jelly Roll,28,rap,2019,4,danceability,0.513
Sunday Morning,Jelly Roll,31,rap,2019,4,danceability,0.662
Drowning Tonight,Jelly Roll,29,rap,2019,4,danceability,0.647
Whatcha Waiting For,Jelly Roll,28,rap,2019,4,danceability,0.734
Animal,Upchurch,42,rap,2019,4,danceability,0.548
Gassed Up,Upchurch,41,rap,2019,4,danceability,0.569
Ghost Ranch,Upchurch,52,rap,2019,4,danceability,0.598
Alcoholic Shrink,Upchurch,40,rap,2019,4,danceability,0.666
Hillbilly Psycho,Upchurch,42,rap,2019,4,danceability,0.466
Forever Fame,Upchurch,39,rap,2019,4,danceability,0.491
Legend of the South,Upchurch,42,rap,2019,4,danceability,0.709
Dirty Elvis,Upchurch,40,rap,2019,4,danceability,0.67
We The People,Colt Ford,13,rap,2019,5,danceability,0.574
Best For You,Lil Muk,48,rap,2019,12,danceability,0.523
Talk To Me,F$O Dinero,21,rap,2019,11,danceability,0.786
You Tried It,City Girls,62,rap,2019,11,danceability,0.854
Pinocchio,Ron Suno,64,rap,2019,11,danceability,0.863
Fell In Love,Maredatruth,39,rap,2019,11,danceability,0.901
Step Harder,Yungeen Ace,65,rap,2019,11,danceability,0.82
Jimmy Neutron,ABG Neal,46,rap,2019,11,danceability,0.83
Nun 2 Fuck Wit (feat. Young Dolph),1PLAYY,55,rap,2019,12,danceability,0.874
Hustle,Billy Marchiafava,60,rap,2019,11,danceability,0.792
Gryndin (feat. Young Marco),Jae Mansa,45,rap,2019,11,danceability,0.618
McQueen,TrifeDrew,59,rap,2019,11,danceability,0.688
Downfall,Mikey Polo,38,rap,2019,11,danceability,0.936
Trapper of the Year,PashaPG,0,rap,2019,5,danceability,0.65
Remember Me,DA Image,34,rap,2019,6,danceability,0.57
Floor Seats,Moxas,48,rap,2019,11,danceability,0.74
Old Me,Michael Kraun,35,rap,2019,11,danceability,0.751
Making Moves,YBS Skola,43,rap,2019,11,danceability,0.863
Communicating,YBS Skola,38,rap,2019,10,danceability,0.858
A Little More,Moosh & Twist,36,rap,2019,10,danceability,0.769
Handsome,Rafi Malice,38,rap,2019,9,danceability,0.776
Youth Memories,Fljúga,56,rap,2019,8,danceability,0.678
Eyes Closed,Curren$y,38,rap,2019,8,danceability,0.746
Professor the Teacher,Gyyps,32,rap,2019,8,danceability,0.722
BADU,Phay,27,rap,2019,8,danceability,0.64
Flowers,Jacob Tillberg,50,rap,2019,3,danceability,0.754
Boomin,Moosh & Twist,31,rap,2019,8,danceability,0.825
Low Low,Kuda,37,rap,2019,3,danceability,0.81
I Just Wanna Say,Weisser Quiff,45,rap,2019,4,danceability,0.669
Alive,Flamma,30,rap,2019,11,danceability,0.694
Racks,YUCIFER,36,rap,2019,12,danceability,0.731
Keep It on Me,Dewey da Don,27,rap,2019,11,danceability,0.55
Can You Spit?,NJayC,35,rap,2019,12,danceability,0.478
Shark Tank,Rob Level,43,rap,2019,11,danceability,0.894
Skyline,J. Loree,28,rap,2019,12,danceability,0.822
Dead or Alive,J. Loree,23,rap,2019,11,danceability,0.687
Кинотеатр «Дружба»,Брутто,32,rap,2019,9,danceability,0.707
"Оп, мусорок",Litvinenko,46,rap,2019,9,danceability,0.778
Суета,Брутто,30,rap,2019,9,danceability,0.699
